code_national_tri,libelle_tri,libelle_bassin_risques,date_arrete_pcb,date_arrete_carte,date_arrete_pcb_local,date_arrete_prefet_parties_prenantes,date_arrete_approbation,date_arrete_national,code_insee,libelle_commune,num_risque,libelle_risque_long
69DREAL20130002,Annemasse-Cluses,,12/12/2012,,,,,06/11/2012,74133,GAILLARD,130,Par ruissellement et coulée de boue
69DREAL20130001,Annecy,,12/12/2012,,,,,06/11/2012,74135,GIEZ,130,Par ruissellement et coulée de boue
69DREAL20130003,Haute-Vallée de l'Arve,,12/12/2012,,,,,06/11/2012,74143,LES HOUCHES,130,Par ruissellement et coulée de boue
69DREAL20130002,Annemasse-Cluses,,12/12/2012,,,,,06/11/2012,74145,JUVIGNY,130,Par ruissellement et coulée de boue
69DREAL20130001,Annecy,,12/12/2012,,,,,06/11/2012,74147,LATHUILE,130,Par ruissellement et coulée de boue
69DREAL20130001,Annecy,,12/12/2012,,,,,06/11/2012,74152,LOVAGNY,130,Par ruissellement et coulée de boue
69DREAL20130002,Annemasse-Cluses,,12/12/2012,,,,,06/11/2012,74153,LUCINGES,130,Par ruissellement et coulée de boue
69DREAL20130002,Annemasse-Cluses,,12/12/2012,,,,,06/11/2012,74158,MACHILLY,130,Par ruissellement et coulée de boue
69DREAL20130003,Haute-Vallée de l'Arve,,12/12/2012,,,,,06/11/2012,74159,MAGLAND,130,Par ruissellement et coulée de boue
69DREAL20130002,Annemasse-Cluses,,12/12/2012,,,,,06/11/2012,74162,MARCELLAZ,130,Par ruissellement et coulée de boue
69DREAL20130002,Annemasse-Cluses,,12/12/2012,,,,,06/11/2012,74164,MARIGNIER,130,Par ruissellement et coulée de boue
69DREAL20130002,Annemasse-Cluses,,12/12/2012,,,,,06/11/2012,74169,MARNAZ,130,Par ruissellement et coulée de boue
69DREAL20130002,Annemasse-Cluses,,12/12/2012,,,,,06/11/2012,74185,MONNETIER-MORNEX,130,Par ruissellement et coulée de boue
69DREAL20130002,Annemasse-Cluses,,12/12/2012,,,,,06/11/2012,74197,NANGY,130,Par ruissellement et coulée de boue
69DREAL20130002,Annemasse-Cluses,,12/12/2012,,,,,06/11/2012,74201,NEYDENS,130,Par ruissellement et coulée de boue
69DREAL20130003,Haute-Vallée de l'Arve,,12/12/2012,,,,,06/11/2012,74208,PASSY,130,Par ruissellement et coulée de boue
69DREAL20130002,Annemasse-Cluses,,12/12/2012,,,,,06/11/2012,74211,PERS-JUSSY,130,Par ruissellement et coulée de boue
69DREAL20130001,Annecy,,12/12/2012,,,,,06/11/2012,74213,POISY,130,Par ruissellement et coulée de boue
69DREAL20130002,Annemasse-Cluses,,12/12/2012,,,,,06/11/2012,74220,REIGNIER-ESERY,130,Par ruissellement et coulée de boue
69DREAL20130002,Annemasse-Cluses,,12/12/2012,,,,,06/11/2012,74224,LA ROCHE-SUR-FORON,130,Par ruissellement et coulée de boue
69DREAL20130002,Annemasse-Cluses,,12/12/2012,,,,,06/11/2012,74226,SAINT-ANDRE-DE-BOEGE,130,Par ruissellement et coulée de boue
69DREAL20130002,Annemasse-Cluses,,12/12/2012,,,,,06/11/2012,74229,SAINT-CERGUES,130,Par ruissellement et coulée de boue
69DREAL20130003,Haute-Vallée de l'Arve,,12/12/2012,,,,,06/11/2012,74236,SAINT-GERVAIS-LES-BAINS,130,Par ruissellement et coulée de boue
69DREAL20130001,Annecy,,12/12/2012,,,,,06/11/2012,74242,SAINT-JORIOZ,130,Par ruissellement et coulée de boue
69DREAL20130002,Annemasse-Cluses,,12/12/2012,,,,,06/11/2012,74243,SAINT-JULIEN-EN-GENEVOIS,130,Par ruissellement et coulée de boue
69DREAL20130002,Annemasse-Cluses,,12/12/2012,,,,,06/11/2012,74244,SAINT-LAURENT,130,Par ruissellement et coulée de boue
69DREAL20130002,Annemasse-Cluses,,12/12/2012,,,,,06/11/2012,74250,SAINT-PIERRE-EN-FAUCIGNY,130,Par ruissellement et coulée de boue
69DREAL20130002,Annemasse-Cluses,,12/12/2012,,,,,06/11/2012,74253,SAINT-SIXT,130,Par ruissellement et coulée de boue
69DREAL20130003,Haute-Vallée de l'Arve,,12/12/2012,,,,,06/11/2012,74256,SALLANCHES,130,Par ruissellement et coulée de boue
69DREAL20130002,Annemasse-Cluses,,12/12/2012,,,,,06/11/2012,74262,SCIENTRIER,130,Par ruissellement et coulée de boue
69DREAL20130002,Annemasse-Cluses,,12/12/2012,,,,,06/11/2012,74264,SCIONZIER,130,Par ruissellement et coulée de boue
69DREAL20130003,Haute-Vallée de l'Arve,,12/12/2012,,,,,06/11/2012,74266,SERVOZ,130,Par ruissellement et coulée de boue
69DREAL20130001,Annecy,,12/12/2012,,,,,06/11/2012,74267,SEVRIER,130,Par ruissellement et coulée de boue
69DREAL20130001,Annecy,,12/12/2012,,,,,06/11/2012,74272,SILLINGY,130,Par ruissellement et coulée de boue
69DREAL20130002,Annemasse-Cluses,,12/12/2012,,,,,06/11/2012,74278,THYEZ,130,Par ruissellement et coulée de boue
69DREAL20130002,Annemasse-Cluses,,12/12/2012,,,,,06/11/2012,74298,VETRAZ-MONTHOUX,130,Par ruissellement et coulée de boue
69DREAL20130002,Annemasse-Cluses,,12/12/2012,,,,,06/11/2012,74305,VILLE-LA-GRAND,130,Par ruissellement et coulée de boue
69DREAL20130002,Annemasse-Cluses,,12/12/2012,,,,,06/11/2012,74312,VOUGY,130,Par ruissellement et coulée de boue
93DRIEE_IF20140001,TRI Métropole Francilienne,,27/11/2012,20/12/2013,,,,,75056,PARIS,180,Par une crue à débordement lent de cours d'eau
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76005,AMFREVILLE-LA-MI-VOIE,130,Par ruissellement et coulée de boue
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76005,AMFREVILLE-LA-MI-VOIE,140,Inondation
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76005,AMFREVILLE-LA-MI-VOIE,180,Par une crue à débordement lent de cours d'eau
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76005,AMFREVILLE-LA-MI-VOIE,183,Par une crue torrentielle ou à montée rapide de cours d'eau
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76005,AMFREVILLE-LA-MI-VOIE,286,Par submersion marine
76DREAL20140002,DIEPPE,,27/11/2012,12/12/2014,08/12/2014,04/11/2015,19/12/2016,,76026,ARQUES-LA-BATAILLE,130,Par ruissellement et coulée de boue
76DREAL20140002,DIEPPE,,27/11/2012,12/12/2014,08/12/2014,04/11/2015,19/12/2016,,76026,ARQUES-LA-BATAILLE,140,Inondation
76DREAL20140002,DIEPPE,,27/11/2012,12/12/2014,08/12/2014,04/11/2015,19/12/2016,,76026,ARQUES-LA-BATAILLE,180,Par une crue à débordement lent de cours d'eau
76DREAL20140002,DIEPPE,,27/11/2012,12/12/2014,08/12/2014,04/11/2015,19/12/2016,,76026,ARQUES-LA-BATAILLE,286,Par submersion marine
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76039,LES AUTHIEUX-SUR-LE-PORT-SAINT-OUEN,130,Par ruissellement et coulée de boue
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76039,LES AUTHIEUX-SUR-LE-PORT-SAINT-OUEN,140,Inondation
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76039,LES AUTHIEUX-SUR-LE-PORT-SAINT-OUEN,180,Par une crue à débordement lent de cours d'eau
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76039,LES AUTHIEUX-SUR-LE-PORT-SAINT-OUEN,183,Par une crue torrentielle ou à montée rapide de cours d'eau
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76039,LES AUTHIEUX-SUR-LE-PORT-SAINT-OUEN,286,Par submersion marine
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76057,BARENTIN,130,Par ruissellement et coulée de boue
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76057,BARENTIN,140,Inondation
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76057,BARENTIN,180,Par une crue à débordement lent de cours d'eau
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76057,BARENTIN,183,Par une crue torrentielle ou à montée rapide de cours d'eau
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76057,BARENTIN,286,Par submersion marine
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76069,BELBEUF,130,Par ruissellement et coulée de boue
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76069,BELBEUF,140,Inondation
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76069,BELBEUF,180,Par une crue à débordement lent de cours d'eau
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76069,BELBEUF,183,Par une crue torrentielle ou à montée rapide de cours d'eau
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76069,BELBEUF,286,Par submersion marine
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76103,BONSECOURS,130,Par ruissellement et coulée de boue
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76103,BONSECOURS,140,Inondation
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76103,BONSECOURS,180,Par une crue à débordement lent de cours d'eau
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76103,BONSECOURS,183,Par une crue torrentielle ou à montée rapide de cours d'eau
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76103,BONSECOURS,286,Par submersion marine
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76157,CANTELEU,130,Par ruissellement et coulée de boue
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76157,CANTELEU,140,Inondation
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76157,CANTELEU,180,Par une crue à débordement lent de cours d'eau
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76157,CANTELEU,183,Par une crue torrentielle ou à montée rapide de cours d'eau
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76157,CANTELEU,286,Par submersion marine
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76165,CAUDEBEC-LES-ELBEUF,130,Par ruissellement et coulée de boue
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76165,CAUDEBEC-LES-ELBEUF,140,Inondation
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76165,CAUDEBEC-LES-ELBEUF,180,Par une crue à débordement lent de cours d'eau
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76165,CAUDEBEC-LES-ELBEUF,183,Par une crue torrentielle ou à montée rapide de cours d'eau
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76165,CAUDEBEC-LES-ELBEUF,286,Par submersion marine
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76178,CLEON,130,Par ruissellement et coulée de boue
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76178,CLEON,140,Inondation
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76178,CLEON,180,Par une crue à débordement lent de cours d'eau
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76178,CLEON,183,Par une crue torrentielle ou à montée rapide de cours d'eau
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76178,CLEON,286,Par submersion marine
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76212,DARNETAL,130,Par ruissellement et coulée de boue
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76212,DARNETAL,140,Inondation
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76212,DARNETAL,180,Par une crue à débordement lent de cours d'eau
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76212,DARNETAL,183,Par une crue torrentielle ou à montée rapide de cours d'eau
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76212,DARNETAL,286,Par submersion marine
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76216,DEVILLE-LES-ROUEN,130,Par ruissellement et coulée de boue
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76216,DEVILLE-LES-ROUEN,140,Inondation
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76216,DEVILLE-LES-ROUEN,180,Par une crue à débordement lent de cours d'eau
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76216,DEVILLE-LES-ROUEN,183,Par une crue torrentielle ou à montée rapide de cours d'eau
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76216,DEVILLE-LES-ROUEN,286,Par submersion marine
76DREAL20140002,DIEPPE,,27/11/2012,12/12/2014,08/12/2014,04/11/2015,19/12/2016,,76217,DIEPPE,130,Par ruissellement et coulée de boue
76DREAL20140002,DIEPPE,,27/11/2012,12/12/2014,08/12/2014,04/11/2015,19/12/2016,,76217,DIEPPE,140,Inondation
76DREAL20140002,DIEPPE,,27/11/2012,12/12/2014,08/12/2014,04/11/2015,19/12/2016,,76217,DIEPPE,180,Par une crue à débordement lent de cours d'eau
76DREAL20140002,DIEPPE,,27/11/2012,12/12/2014,08/12/2014,04/11/2015,19/12/2016,,76217,DIEPPE,286,Par submersion marine
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76222,DUCLAIR,130,Par ruissellement et coulée de boue
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76222,DUCLAIR,140,Inondation
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76222,DUCLAIR,180,Par une crue à débordement lent de cours d'eau
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76222,DUCLAIR,183,Par une crue torrentielle ou à montée rapide de cours d'eau
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76222,DUCLAIR,286,Par submersion marine
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76231,ELBEUF,130,Par ruissellement et coulée de boue
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76231,ELBEUF,140,Inondation
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76231,ELBEUF,180,Par une crue à débordement lent de cours d'eau
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76231,ELBEUF,183,Par une crue torrentielle ou à montée rapide de cours d'eau
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76231,ELBEUF,286,Par submersion marine
76DREAL20140003,LE HAVRE,,27/11/2012,12/12/2014,30/03/2015,27/07/2015,19/12/2016,06/11/2012,76238,EPOUVILLE,130,Par ruissellement et coulée de boue
76DREAL20140003,LE HAVRE,,27/11/2012,12/12/2014,30/03/2015,27/07/2015,19/12/2016,06/11/2012,76238,EPOUVILLE,140,Inondation
76DREAL20140003,LE HAVRE,,27/11/2012,12/12/2014,30/03/2015,27/07/2015,19/12/2016,06/11/2012,76238,EPOUVILLE,180,Par une crue à débordement lent de cours d'eau
76DREAL20140003,LE HAVRE,,27/11/2012,12/12/2014,30/03/2015,27/07/2015,19/12/2016,06/11/2012,76238,EPOUVILLE,183,Par une crue torrentielle ou à montée rapide de cours d'eau
76DREAL20140003,LE HAVRE,,27/11/2012,12/12/2014,30/03/2015,27/07/2015,19/12/2016,06/11/2012,76238,EPOUVILLE,286,Par submersion marine
76DREAL20140003,LE HAVRE,,27/11/2012,12/12/2014,30/03/2015,27/07/2015,19/12/2016,06/11/2012,76270,FONTAINE-LA-MALLET,130,Par ruissellement et coulée de boue
76DREAL20140003,LE HAVRE,,27/11/2012,12/12/2014,30/03/2015,27/07/2015,19/12/2016,06/11/2012,76270,FONTAINE-LA-MALLET,140,Inondation
76DREAL20140003,LE HAVRE,,27/11/2012,12/12/2014,30/03/2015,27/07/2015,19/12/2016,06/11/2012,76270,FONTAINE-LA-MALLET,180,Par une crue à débordement lent de cours d'eau
76DREAL20140003,LE HAVRE,,27/11/2012,12/12/2014,30/03/2015,27/07/2015,19/12/2016,06/11/2012,76270,FONTAINE-LA-MALLET,183,Par une crue torrentielle ou à montée rapide de cours d'eau
76DREAL20140003,LE HAVRE,,27/11/2012,12/12/2014,30/03/2015,27/07/2015,19/12/2016,06/11/2012,76270,FONTAINE-LA-MALLET,286,Par submersion marine
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76273,FONTAINE-SOUS-PREAUX,130,Par ruissellement et coulée de boue
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76273,FONTAINE-SOUS-PREAUX,140,Inondation
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76273,FONTAINE-SOUS-PREAUX,180,Par une crue à débordement lent de cours d'eau
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76273,FONTAINE-SOUS-PREAUX,183,Par une crue torrentielle ou à montée rapide de cours d'eau
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76273,FONTAINE-SOUS-PREAUX,286,Par submersion marine
76DREAL20140003,LE HAVRE,,27/11/2012,12/12/2014,30/03/2015,27/07/2015,19/12/2016,06/11/2012,76275,FONTENAY,130,Par ruissellement et coulée de boue
76DREAL20140003,LE HAVRE,,27/11/2012,12/12/2014,30/03/2015,27/07/2015,19/12/2016,06/11/2012,76275,FONTENAY,140,Inondation
76DREAL20140003,LE HAVRE,,27/11/2012,12/12/2014,30/03/2015,27/07/2015,19/12/2016,06/11/2012,76275,FONTENAY,180,Par une crue à débordement lent de cours d'eau
76DREAL20140003,LE HAVRE,,27/11/2012,12/12/2014,30/03/2015,27/07/2015,19/12/2016,06/11/2012,76275,FONTENAY,183,Par une crue torrentielle ou à montée rapide de cours d'eau
76DREAL20140003,LE HAVRE,,27/11/2012,12/12/2014,30/03/2015,27/07/2015,19/12/2016,06/11/2012,76275,FONTENAY,286,Par submersion marine
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76282,FRENEUSE,130,Par ruissellement et coulée de boue
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76282,FRENEUSE,140,Inondation
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76282,FRENEUSE,180,Par une crue à débordement lent de cours d'eau
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76282,FRENEUSE,183,Par une crue torrentielle ou à montée rapide de cours d'eau
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76282,FRENEUSE,286,Par submersion marine
76DREAL20140003,LE HAVRE,,27/11/2012,12/12/2014,30/03/2015,27/07/2015,19/12/2016,06/11/2012,76296,GAINNEVILLE,130,Par ruissellement et coulée de boue
76DREAL20140003,LE HAVRE,,27/11/2012,12/12/2014,30/03/2015,27/07/2015,19/12/2016,06/11/2012,76296,GAINNEVILLE,140,Inondation
76DREAL20140003,LE HAVRE,,27/11/2012,12/12/2014,30/03/2015,27/07/2015,19/12/2016,06/11/2012,76296,GAINNEVILLE,180,Par une crue à débordement lent de cours d'eau
76DREAL20140003,LE HAVRE,,27/11/2012,12/12/2014,30/03/2015,27/07/2015,19/12/2016,06/11/2012,76296,GAINNEVILLE,183,Par une crue torrentielle ou à montée rapide de cours d'eau
76DREAL20140003,LE HAVRE,,27/11/2012,12/12/2014,30/03/2015,27/07/2015,19/12/2016,06/11/2012,76296,GAINNEVILLE,286,Par submersion marine
76DREAL20140003,LE HAVRE,,27/11/2012,12/12/2014,30/03/2015,27/07/2015,19/12/2016,06/11/2012,76305,GONFREVILLE-L'ORCHER,130,Par ruissellement et coulée de boue
76DREAL20140003,LE HAVRE,,27/11/2012,12/12/2014,30/03/2015,27/07/2015,19/12/2016,06/11/2012,76305,GONFREVILLE-L'ORCHER,140,Inondation
76DREAL20140003,LE HAVRE,,27/11/2012,12/12/2014,30/03/2015,27/07/2015,19/12/2016,06/11/2012,76305,GONFREVILLE-L'ORCHER,180,Par une crue à débordement lent de cours d'eau
76DREAL20140003,LE HAVRE,,27/11/2012,12/12/2014,30/03/2015,27/07/2015,19/12/2016,06/11/2012,76305,GONFREVILLE-L'ORCHER,183,Par une crue torrentielle ou à montée rapide de cours d'eau
76DREAL20140003,LE HAVRE,,27/11/2012,12/12/2014,30/03/2015,27/07/2015,19/12/2016,06/11/2012,76305,GONFREVILLE-L'ORCHER,286,Par submersion marine
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76313,GOUY,130,Par ruissellement et coulée de boue
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76313,GOUY,140,Inondation
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76313,GOUY,180,Par une crue à débordement lent de cours d'eau
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76313,GOUY,183,Par une crue torrentielle ou à montée rapide de cours d'eau
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76313,GOUY,286,Par submersion marine
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76319,GRAND-COURONNE,130,Par ruissellement et coulée de boue
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76319,GRAND-COURONNE,140,Inondation
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76319,GRAND-COURONNE,180,Par une crue à débordement lent de cours d'eau
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76319,GRAND-COURONNE,183,Par une crue torrentielle ou à montée rapide de cours d'eau
76DREAL20140004,ROUEN-LOUVIERS-AUSTREBERTHE,,27/11/2012,12/12/2014,08/12/2014,31/03/2016,,06/11/2012,76319,GRAND-COURONNE,286,Par submersion marine
