id,type,geometry.type,geometry.coordinates,properties.idmutinvar,properties.idopendata,properties.datemut,properties.anneemut,properties.coddep,properties.libnatmut,properties.vefa,properties.valeurfonc,properties.nbcomm,properties.l_codinsee,properties.nbpar,properties.l_idpar,properties.nbparmut,properties.l_idparmut,properties.sterr,properties.nbvolmut,properties.nblocmut,properties.l_idlocmut,properties.sbati,properties.codtypbien,properties.libtypbien
3501813,Feature,MultiPolygon,"[[[[4.363143, 43.831411], [4.363257, 43.831509], [4.363337, 43.831577], [4.363279, 43.831614], [4.363264, 43.831623], [4.363231, 43.831644], [4.363225, 43.831648], [4.363218, 43.831651], [4.363211, 43.831652], [4.363205, 43.831652], [4.363197, 43.831651], [4.363188, 43.83165], [4.363177, 43.831646], [4.363169, 43.831642], [4.363021, 43.831517], [4.363006, 43.831505], [4.362947, 43.831455], [4.363058, 43.831395], [4.363098, 43.831373], [4.363143, 43.831411]]]]",9692361d76f5310f0211429784da4467,9692361d76f5310f0211429784da4467,2022-07-11,2022,30,Vente,False,150000.00,1,['30189'],1,['30189000EZ0164'],0,,0.00,0,2,"['301890005334795_0', '301890005334796_0']",89.00,121,UN APPARTEMENT
3501831,Feature,MultiPolygon,"[[[[4.353543, 43.831404], [4.35432, 43.831118], [4.35446, 43.831319], [4.353681, 43.831597], [4.353637, 43.831536], [4.353585, 43.831464], [4.353543, 43.831404]]]]",d47164b4d4ef19e1b263853f0be54bcc,d47164b4d4ef19e1b263853f0be54bcc,2022-09-08,2022,30,Vente,False,135000.00,1,['30189'],1,['30189000EX0817'],0,,0.00,0,1,['301890005341697_0'],80.00,121,UN APPARTEMENT
3501844,Feature,MultiPolygon,"[[[[4.360154, 43.838561], [4.360104, 43.838571], [4.360098, 43.838514], [4.36012, 43.838458], [4.360223, 43.838496], [4.36019, 43.838553], [4.360154, 43.838561]]]]",721146428d85933268951f2f1763c1e5,721146428d85933268951f2f1763c1e5,2022-12-29,2022,30,Vente,False,71290.00,1,['30189'],1,['30189000EY0444'],0,,0.00,0,1,['301890005350681_0'],30.00,121,UN APPARTEMENT
3501877,Feature,MultiPolygon,"[[[[4.366704, 43.83823], [4.366689, 43.838194], [4.366663, 43.838137], [4.366633, 43.838068], [4.366619, 43.838038], [4.36657, 43.837928], [4.366774, 43.83784], [4.366818, 43.837821], [4.36687, 43.837958], [4.366942, 43.838146], [4.36701, 43.838326], [4.366843, 43.838358], [4.36682, 43.838362], [4.366767, 43.838372], [4.366704, 43.83823]]]]",2a9f55be03dbfe8fcf16c536ed45bbe9,2a9f55be03dbfe8fcf16c536ed45bbe9,2022-06-30,2022,30,Vente,False,68000.00,1,['30189'],1,['30189000HA1251'],0,,0.00,0,2,"['301890005332876_0', '301890005332877_0']",36.00,121,UN APPARTEMENT
3501878,Feature,MultiPolygon,"[[[[4.360392, 43.829547], [4.360342, 43.829529], [4.360316, 43.82952], [4.360255, 43.829498], [4.360137, 43.829456], [4.360119, 43.829449], [4.359991, 43.829403], [4.359948, 43.829388], [4.359804, 43.829336], [4.359803, 43.829336], [4.359684, 43.829293], [4.359578, 43.829254], [4.3596, 43.82921], [4.359688, 43.829035], [4.359911, 43.829116], [4.360126, 43.829193], [4.360516, 43.829348], [4.360473, 43.829416], [4.360444, 43.829463], [4.360392, 43.829547]]]]",2af635734da1382830d1e9c5970651b7,2af635734da1382830d1e9c5970651b7,2022-01-19,2022,30,Vente,False,95000.00,1,['30189'],1,['30189000EW0416'],0,,0.00,0,2,"['301890005318264_0', '301890005318265_0']",42.00,121,UN APPARTEMENT
3501891,Feature,MultiPolygon,"[[[[4.355561, 43.821669], [4.355551, 43.821745], [4.355367, 43.82173], [4.355378, 43.82167], [4.355561, 43.821669]]]]",2ba5da0bf73aeaa5af4aa3430f038798,2ba5da0bf73aeaa5af4aa3430f038798,2022-04-21,2022,30,Vente,False,88000.00,1,['30189'],1,['30189000EV0687'],0,,0.00,0,2,"['301890005327164_0', '301890005327165_0']",64.00,121,UN APPARTEMENT
3501902,Feature,MultiPolygon,"[[[[4.35716, 43.832533], [4.357267, 43.832576], [4.357239, 43.832612], [4.357259, 43.83262], [4.357281, 43.832629], [4.357278, 43.832655], [4.357263, 43.832757], [4.357142, 43.832748], [4.357152, 43.832663], [4.357153, 43.832656], [4.357157, 43.832655], [4.357162, 43.832616], [4.357146, 43.832613], [4.357151, 43.832587], [4.357154, 43.832568], [4.35716, 43.832533]]]]",6f616fa8ae6c216104a21f639dba3518,6f616fa8ae6c216104a21f639dba3518,2022-12-29,2022,30,Vente,False,135000.00,1,['30189'],1,['30189000EX0581'],0,,0.00,0,2,"['301890005351383_0', '301890005351384_0']",73.00,121,UN APPARTEMENT
3501903,Feature,MultiPolygon,"[[[[4.363276, 43.831173], [4.363225, 43.831195], [4.363078, 43.831257], [4.363015, 43.831283], [4.362933, 43.831216], [4.362777, 43.831089], [4.363038, 43.830756], [4.363211, 43.830827], [4.363255, 43.830799], [4.363306, 43.830765], [4.363473, 43.830656], [4.363538, 43.830704], [4.36382, 43.830926], [4.363657, 43.831001], [4.363517, 43.831065], [4.363467, 43.831092], [4.36333, 43.83115], [4.363296, 43.831165], [4.363276, 43.831173]]]]",b156d9e91f07eaf898217007cf01c626,b156d9e91f07eaf898217007cf01c626,2022-07-22,2022,30,Vente,False,535000.00,1,['30189'],1,['30189000EZ0159'],0,,0.00,0,7,"['301890005337644_0', '301890005337645_0', '301890005337646_0', '301890005337647_0', '301890005337648_0', '301890005337649_0', '301890005337650_0']",1715.00,14,ACTIVITE
3501911,Feature,MultiPolygon,"[[[[4.349284, 43.826205], [4.349368, 43.826182], [4.349448, 43.826161], [4.349464, 43.826157], [4.349507, 43.826146], [4.349516, 43.826145], [4.349577, 43.826146], [4.349641, 43.826148], [4.349692, 43.82615], [4.349797, 43.826159], [4.349871, 43.826167], [4.349904, 43.826169], [4.349937, 43.82617], [4.349979, 43.826171], [4.350006, 43.826172], [4.35004, 43.826173], [4.350061, 43.826174], [4.350092, 43.826175], [4.350108, 43.826176], [4.350128, 43.826178], [4.350168, 43.826183], [4.350286, 43.826195], [4.350375, 43.826179], [4.350456, 43.826165], [4.350532, 43.826128], [4.35055, 43.826089], [4.350625, 43.826104], [4.350589, 43.826207], [4.350581, 43.826227], [4.350574, 43.826245], [4.35057, 43.826256], [4.350464, 43.826303], [4.350407, 43.826331], [4.350404, 43.826333], [4.350374, 43.826352], [4.350321, 43.826385], [4.350229, 43.826443], [4.350162, 43.826486], [4.350099, 43.826545], [4.350103, 43.826546], [4.350036, 43.826627], [4.349999, 43.826671], [4.350104, 43.826773], [4.350242, 43.826908], [4.350213, 43.826927], [4.350207, 43.826931], [4.350181, 43.82695], [4.350164, 43.826962], [4.350139, 43.826978], [4.350135, 43.826979], [4.349905, 43.826745], [4.349899, 43.82674], [4.349878, 43.826742], [4.349834, 43.826749], [4.349807, 43.826754], [4.349778, 43.826759], [4.349755, 43.826762], [4.34974, 43.826765], [4.349721, 43.826768], [4.349704, 43.826771], [4.349689, 43.826774], [4.349677, 43.826775], [4.349665, 43.826777], [4.349657, 43.826776], [4.349649, 43.826775], [4.349642, 43.826774], [4.349633, 43.826772], [4.349619, 43.826765], [4.349615, 43.826761], [4.349609, 43.826753], [4.349605, 43.826741], [4.349604, 43.826731], [4.349604, 43.826726], [4.34951, 43.826724], [4.349432, 43.826723], [4.349433, 43.826687], [4.349139, 43.826678], [4.349108, 43.826677], [4.349109, 43.826674], [4.349126, 43.826638], [4.349138, 43.826611], [4.349144, 43.826596], [4.349146, 43.826556], [4.349146, 43.826549], [4.349144, 43.826527], [4.349141, 43.826512], [4.349137, 43.826498], [4.349132, 43.826484], [4.349125, 43.826467], [4.349119, 43.826451], [4.349112, 43.826437], [4.349107, 43.826428], [4.349099, 43.826411], [4.349088, 43.826392], [4.34908, 43.82638], [4.349071, 43.826365], [4.349068, 43.826358], [4.349062, 43.82635], [4.349058, 43.826343], [4.349055, 43.826336], [4.349053, 43.826331], [4.349051, 43.826324], [4.349048, 43.826316], [4.349046, 43.826307], [4.349044, 43.826302], [4.349044, 43.826299], [4.349043, 43.826291], [4.349042, 43.826281], [4.349042, 43.826275], [4.349042, 43.82627], [4.349042, 43.826263], [4.349042, 43.826257], [4.349043, 43.826255], [4.349045, 43.826248], [4.349049, 43.82623], [4.349053, 43.826204], [4.349057, 43.826184], [4.349063, 43.826157], [4.34911, 43.826167], [4.349114, 43.826168], [4.349146, 43.826175], [4.349187, 43.826184], [4.349213, 43.826191], [4.349239, 43.826196], [4.34928, 43.826206], [4.349284, 43.826205]]]]",c8d42e3b203829176f9c97aa2e5f37a9,c8d42e3b203829176f9c97aa2e5f37a9,2022-05-02,2022,30,Vente,False,13500.00,1,['30189'],1,['30189000EI0793'],0,,0.00,0,1,['301890005327223_0'],0.00,131,UNE DEPENDANCE
3501915,Feature,MultiPolygon,"[[[[4.364704, 43.824769], [4.364323, 43.824574], [4.3643, 43.824559], [4.364284, 43.824542], [4.364277, 43.824526], [4.364275, 43.824507], [4.36428, 43.824492], [4.364286, 43.824478], [4.364297, 43.824463], [4.364348, 43.82441], [4.364386, 43.82437], [4.364734, 43.824464], [4.364867, 43.824352], [4.365228, 43.824048], [4.365276, 43.823962], [4.365404, 43.823996], [4.365418, 43.823971], [4.365498, 43.823991], [4.36551, 43.823986], [4.365586, 43.823951], [4.365615, 43.823938], [4.365642, 43.823885], [4.365682, 43.82381], [4.365714, 43.823801], [4.365766, 43.823786], [4.365793, 43.823779], [4.365779, 43.823797], [4.365901, 43.823836], [4.365876, 43.823882], [4.365853, 43.823925], [4.36595, 43.823954], [4.36591, 43.824041], [4.365867, 43.824134], [4.365914, 43.824147], [4.366099, 43.824199], [4.366092, 43.824215], [4.365942, 43.824484], [4.365915, 43.824476], [4.365886, 43.824468], [4.365853, 43.824458], [4.365822, 43.824449], [4.365792, 43.82444], [4.365764, 43.824432], [4.365739, 43.824425], [4.365723, 43.82442], [4.365721, 43.824424], [4.365698, 43.824466], [4.36567, 43.824459], [4.365659, 43.824465], [4.365517, 43.824539], [4.365465, 43.824566], [4.36544, 43.824559], [4.36495, 43.824422], [4.364901, 43.824515], [4.364858, 43.824503], [4.364835, 43.824548], [4.364811, 43.824596], [4.364806, 43.824606], [4.364766, 43.824684], [4.364764, 43.824689], [4.364741, 43.824733], [4.364704, 43.824769]]]]",a4ea91f3ace660fb63d6541f651b51b2,a4ea91f3ace660fb63d6541f651b51b2,2022-11-03,2022,30,Vente,False,152000.00,1,['30189'],1,['30189000HK0157'],0,,0.00,0,2,"['301890005346884_0', '301890005346885_0']",82.00,121,UN APPARTEMENT
3501919,Feature,MultiPolygon,"[[[[4.356746, 43.825008], [4.356737, 43.825012], [4.355837, 43.825389], [4.355749, 43.825338], [4.355701, 43.825362], [4.355574, 43.825457], [4.355544, 43.825453], [4.355478, 43.825476], [4.355458, 43.825463], [4.35547, 43.825423], [4.355586, 43.825276], [4.355584, 43.825216], [4.354478, 43.824655], [4.354481, 43.824653], [4.354542, 43.824588], [4.354564, 43.824564], [4.354585, 43.824536], [4.3548, 43.824252], [4.354814, 43.824257], [4.354863, 43.824274], [4.354975, 43.824316], [4.355079, 43.824353], [4.355124, 43.824369], [4.355157, 43.824381], [4.355284, 43.824428], [4.355296, 43.824433], [4.355295, 43.824435], [4.355343, 43.824451], [4.355398, 43.824471], [4.355447, 43.824489], [4.355483, 43.824501], [4.355631, 43.824276], [4.355694, 43.824298], [4.3557, 43.824301], [4.355743, 43.824317], [4.355704, 43.82437], [4.355722, 43.824371], [4.355785, 43.824371], [4.355806, 43.824341], [4.355853, 43.824271], [4.355872, 43.824243], [4.355953, 43.824125], [4.356163, 43.824174], [4.356199, 43.824144], [4.356352, 43.824182], [4.356418, 43.824199], [4.356518, 43.824224], [4.35656, 43.824377], [4.356582, 43.824456], [4.356686, 43.824857], [4.356689, 43.824867], [4.356693, 43.824876], [4.356704, 43.824902], [4.356718, 43.824937], [4.356727, 43.824962], [4.356731, 43.824974], [4.356746, 43.825008]]]]",6b790091d9809224a538575fe2f1d75d,6b790091d9809224a538575fe2f1d75d,2022-05-18,2022,30,Vente,False,118000.00,1,['30189'],1,['30189000ET0024'],0,,0.00,0,2,"['301890005328143_0', '301890005328144_0']",70.00,121,UN APPARTEMENT
3501926,Feature,MultiPolygon,"[[[[4.361288, 43.828174], [4.361309, 43.828051], [4.361321, 43.827976], [4.361209, 43.827968], [4.36117, 43.828237], [4.361162, 43.828292], [4.36124, 43.828297], [4.361259, 43.828192], [4.361286, 43.828194], [4.361288, 43.828174]]]]",282a8e0b8a7eb7dc17ff20fc4d222e00,282a8e0b8a7eb7dc17ff20fc4d222e00,2022-12-15,2022,30,Vente,False,125000.00,1,['30189'],3,"['30189000ET0434', '30189000ET0449', '30189000ET0450']",3,"['30189000ET0434', '30189000ET0449', '30189000ET0450']",290.00,0,0,,0.00,229,TERRAIN ARTIFICIALISE MIXTE
3501977,Feature,MultiPolygon,"[[[[4.351294, 43.824109], [4.351588, 43.824492], [4.351618, 43.824532], [4.351662, 43.824589], [4.351895, 43.824891], [4.351901, 43.8249], [4.351904, 43.824911], [4.351905, 43.824919], [4.351897, 43.824934], [4.351888, 43.824942], [4.351878, 43.824949], [4.351863, 43.824955], [4.35185, 43.824958], [4.351381, 43.824926], [4.351291, 43.82492], [4.350958, 43.824898], [4.350872, 43.824886], [4.350642, 43.82484], [4.350665, 43.824801], [4.350702, 43.824751], [4.350881, 43.824511], [4.350872, 43.824507], [4.350902, 43.824479], [4.350916, 43.824465], [4.351028, 43.824358], [4.351116, 43.824276], [4.351267, 43.824135], [4.351273, 43.824129], [4.351294, 43.824109]]]]",b5dd22cf9c69a55deedc121767056211,b5dd22cf9c69a55deedc121767056211,2022-03-28,2022,30,Vente,False,129070.00,1,['30189'],1,['30189000EV0060'],0,,0.00,0,1,['301890005323747_0'],72.00,121,UN APPARTEMENT
3501982,Feature,MultiPolygon,"[[[[4.35416, 43.820703], [4.354163, 43.820695], [4.354183, 43.820636], [4.354213, 43.820544], [4.35422, 43.820522], [4.35423, 43.820493], [4.354232, 43.820487], [4.354523, 43.820528], [4.354473, 43.820728], [4.354464, 43.820764], [4.354306, 43.820741], [4.354307, 43.820735], [4.354194, 43.820711], [4.35416, 43.820703]]]]",bbae3d5e3bb72acbec1729faf13990e2,bbae3d5e3bb72acbec1729faf13990e2,2022-09-08,2022,30,Vente en l'état futur d'achèvement,True,212292.00,1,['30189'],1,['30189000EV0369'],0,,0.00,0,0,,0.00,101,BATI - INDETERMINE : Vefa sans descriptif
3501987,Feature,MultiPolygon,"[[[[4.365106, 43.826897], [4.365026, 43.827014], [4.365051, 43.827024], [4.365109, 43.827048], [4.365196, 43.827085], [4.365299, 43.827128], [4.365259, 43.827156], [4.365248, 43.827164], [4.365238, 43.827169], [4.365219, 43.827182], [4.365195, 43.827197], [4.365132, 43.827239], [4.365086, 43.827272], [4.365048, 43.827296], [4.365043, 43.827301], [4.365038, 43.827305], [4.364993, 43.827334], [4.364918, 43.827384], [4.364886, 43.827405], [4.364862, 43.827385], [4.364856, 43.827381], [4.364803, 43.827339], [4.364713, 43.827399], [4.364693, 43.827412], [4.364626, 43.827457], [4.364616, 43.827465], [4.364599, 43.827476], [4.364578, 43.82749], [4.364564, 43.8275], [4.364535, 43.82752], [4.364615, 43.827588], [4.364592, 43.827603], [4.364564, 43.827622], [4.364525, 43.827648], [4.364486, 43.827674], [4.364446, 43.827701], [4.36442, 43.827719], [4.364377, 43.827748], [4.364345, 43.827769], [4.36434, 43.827771], [4.364334, 43.827774], [4.364326, 43.827777], [4.364319, 43.827779], [4.364307, 43.827782], [4.364297, 43.827784], [4.364285, 43.827785], [4.364271, 43.827786], [4.364258, 43.827785], [4.364245, 43.827783], [4.364231, 43.827781], [4.364215, 43.827777], [4.364206, 43.827773], [4.364197, 43.827768], [4.364189, 43.827763], [4.364181, 43.827757], [4.364174, 43.827751], [4.364168, 43.827745], [4.364165, 43.827741], [4.364161, 43.827736], [4.364157, 43.827729], [4.364154, 43.827724], [4.364151, 43.827715], [4.364149, 43.827706], [4.364148, 43.827698], [4.364148, 43.827689], [4.364148, 43.827682], [4.364151, 43.827673], [4.364153, 43.827667], [4.364157, 43.827659], [4.364161, 43.82765], [4.364167, 43.82764], [4.364177, 43.827621], [4.364191, 43.827595], [4.364204, 43.827568], [4.364219, 43.827541], [4.364231, 43.827518], [4.364242, 43.827497], [4.36426, 43.827465], [4.364266, 43.827454], [4.364274, 43.827438], [4.364287, 43.827416], [4.364292, 43.827407], [4.364298, 43.827396], [4.364308, 43.827379], [4.364323, 43.827354], [4.364335, 43.827332], [4.364353, 43.827304], [4.364369, 43.827276], [4.364388, 43.827246], [4.364407, 43.827214], [4.364422, 43.827192], [4.364441, 43.82716], [4.364454, 43.827137], [4.36447, 43.827112], [4.36448, 43.827095], [4.364493, 43.827074], [4.364502, 43.827059], [4.364513, 43.827042], [4.364517, 43.827033], [4.364526, 43.827019], [4.364536, 43.827004], [4.364542, 43.826994], [4.364557, 43.826968], [4.36459, 43.826914], [4.364593, 43.82691], [4.364621, 43.826863], [4.364648, 43.826819], [4.364668, 43.826786], [4.364687, 43.826755], [4.364793, 43.82679], [4.364816, 43.826798], [4.364881, 43.826821], [4.364973, 43.826852], [4.365106, 43.826897]]]]",f7c836e0dd4c82ac14e83e8a73458c87,f7c836e0dd4c82ac14e83e8a73458c87,2022-11-22,2022,30,Vente,False,44500.00,1,['30189'],1,['30189000ET0331'],0,,0.00,0,2,"['301890005349074_0', '301890005349075_0']",15.00,121,UN APPARTEMENT
3502009,Feature,MultiPolygon,"[[[[4.366069, 43.839902], [4.36606, 43.839937], [4.366056, 43.839952], [4.366016, 43.839943], [4.365975, 43.839934], [4.365956, 43.83993], [4.365798, 43.839894], [4.3658, 43.839842], [4.365967, 43.83988], [4.365987, 43.839884], [4.366069, 43.839902]]]]",442865b207ca3d72984eb2d1b903f884,442865b207ca3d72984eb2d1b903f884,2022-07-27,2022,30,Vente,False,28000.00,1,['30189'],1,['30189000HA0095'],0,,0.00,0,1,['301890005337408_0'],123.00,14,ACTIVITE
3502031,Feature,MultiPolygon,"[[[[4.364244, 43.835486], [4.364305, 43.835388], [4.364326, 43.835396], [4.364386, 43.835417], [4.364467, 43.835445], [4.364656, 43.83551], [4.364542, 43.835591], [4.364408, 43.835685], [4.364324, 43.83563], [4.364329, 43.835627], [4.364272, 43.835587], [4.364275, 43.835582], [4.364249, 43.835531], [4.364289, 43.835501], [4.364244, 43.835486]]]]",8ee5daf1aa36baa973c8b4effd372c34,8ee5daf1aa36baa973c8b4effd372c34,2022-10-21,2022,30,Vente,False,240000.00,1,['30189'],1,['30189000EZ0536'],0,,0.00,0,2,"['301890005346154_0', '301890005346155_0']",154.00,14,ACTIVITE
3502060,Feature,MultiPolygon,"[[[[4.359409, 43.839742], [4.359257, 43.839754], [4.359219, 43.839761], [4.359105, 43.839768], [4.359094, 43.839631], [4.359366, 43.839626], [4.359378, 43.839686], [4.3594, 43.839685], [4.359409, 43.839742]]]]",9b436d923d6eca1dbee927d59b46e85e,9b436d923d6eca1dbee927d59b46e85e,2022-12-29,2022,30,Vente,False,130000.00,1,['30189'],1,['30189000DO0976'],0,,0.00,0,1,['301890005350869_0'],113.00,14,ACTIVITE
3502066,Feature,MultiPolygon,"[[[[4.349725, 43.824121], [4.34975, 43.8241], [4.349804, 43.824049], [4.350023, 43.82415], [4.34995, 43.824211], [4.349894, 43.82423], [4.349658, 43.824309], [4.349651, 43.824319], [4.349647, 43.82432], [4.349543, 43.824337], [4.349498, 43.824337], [4.349494, 43.824327], [4.349487, 43.82432], [4.349455, 43.824306], [4.349562, 43.824235], [4.349725, 43.824121]]]]",4fec378f9b34aaae2e847423168f032e,4fec378f9b34aaae2e847423168f032e,2022-02-04,2022,30,Vente,False,115000.00,1,['30189'],1,['30189000EV0057'],0,,0.00,0,2,"['301890005319786_0', '301890005319787_0']",44.00,121,UN APPARTEMENT
3502086,Feature,MultiPolygon,"[[[[4.365297, 43.834772], [4.365405, 43.834813], [4.365455, 43.834835], [4.365386, 43.834939], [4.365302, 43.835065], [4.365229, 43.835174], [4.365337, 43.835213], [4.365342, 43.835215], [4.365543, 43.835287], [4.365304, 43.835638], [4.365301, 43.835642], [4.365293, 43.835642], [4.36499, 43.835533], [4.365107, 43.835358], [4.365046, 43.835337], [4.365066, 43.835304], [4.364995, 43.835269], [4.364929, 43.835237], [4.364936, 43.835228], [4.36483, 43.835192], [4.364688, 43.835144], [4.364892, 43.834886], [4.365055, 43.83468], [4.365125, 43.834706], [4.365165, 43.834722], [4.365186, 43.83473], [4.365297, 43.834772]]]]",2cdacf991d5c671f559ea394c8d854f4,2cdacf991d5c671f559ea394c8d854f4,2022-05-25,2022,30,Vente,False,138000.00,1,['30189'],1,['30189000EZ0548'],0,,0.00,0,2,"['301890005331426_0', '301890005331427_0']",72.00,14,ACTIVITE
3502090,Feature,MultiPolygon,"[[[[4.35996, 43.839224], [4.359942, 43.83912], [4.359959, 43.839112], [4.360307, 43.839161], [4.360313, 43.839261], [4.360324, 43.839432], [4.360247, 43.83943], [4.360243, 43.839325], [4.360242, 43.839298], [4.360178, 43.839305], [4.360173, 43.839265], [4.360171, 43.839251], [4.360235, 43.839245], [4.360227, 43.839209], [4.360214, 43.839209], [4.360204, 43.839182], [4.360141, 43.839196], [4.360138, 43.83919], [4.35996, 43.839224]]]]",49c60fab9f8d00cb6ac15ad63b6321a5,49c60fab9f8d00cb6ac15ad63b6321a5,2022-10-12,2022,30,Vente,False,185000.00,1,['30189'],1,['30189000DO0963'],0,,0.00,0,3,"['301890005345799_0', '301890005345800_0', '301890005345801_0']",99.00,121,UN APPARTEMENT
3502091,Feature,MultiPolygon,"[[[[4.362665, 43.828182], [4.362506, 43.828121], [4.362499, 43.828119], [4.362585, 43.827999], [4.362607, 43.827969], [4.362773, 43.82803], [4.362751, 43.828061], [4.362707, 43.828123], [4.362699, 43.828134], [4.362665, 43.828182]]]]",a10911afbfbff14f8504532c0c7272a4,a10911afbfbff14f8504532c0c7272a4,2022-12-26,2022,30,Vente,False,215000.00,1,['30189'],1,['30189000ET0065'],1,['30189000ET0065'],285.00,0,2,"['301890005352079_0', '301890005352080_0']",95.00,122,DEUX APPARTEMENTS
3502099,Feature,MultiPolygon,"[[[[4.362916, 43.832799], [4.362898, 43.832811], [4.362895, 43.832809], [4.36283, 43.83285], [4.362699, 43.832934], [4.362567, 43.832825], [4.362732, 43.832721], [4.362777, 43.832693], [4.362785, 43.832687], [4.362819, 43.832716], [4.362882, 43.832769], [4.362916, 43.832799]]]]",260224238399bc3cb5588c70b73a0ac3,260224238399bc3cb5588c70b73a0ac3,2022-05-20,2022,30,Vente,False,500000.00,1,['30189'],1,['30189000EZ0198'],0,,0.00,0,5,"['301890005330190_0', '301890005330191_0', '301890005330192_0', '301890005330193_0', '301890005330194_0']",149.00,121,UN APPARTEMENT
3502109,Feature,MultiPolygon,"[[[[4.36076, 43.832405], [4.360818, 43.832283], [4.360824, 43.832279], [4.361135, 43.83231], [4.3611, 43.832467], [4.36093, 43.832445], [4.360919, 43.832444], [4.36076, 43.832405]]]]",0ec167b7d6ce58aa2f2ea19df3cdc94c,0ec167b7d6ce58aa2f2ea19df3cdc94c,2022-10-05,2022,30,Vente,False,105000.00,1,['30189'],1,['30189000EZ0090'],0,,0.00,0,2,"['301890005343297_0', '301890005343298_0']",59.00,121,UN APPARTEMENT
3502161,Feature,MultiPolygon,"[[[[4.361687, 43.837103], [4.36171, 43.837067], [4.361798, 43.837095], [4.361805, 43.837097], [4.361821, 43.837103], [4.361824, 43.837103], [4.361844, 43.83711], [4.361864, 43.837116], [4.36193, 43.837137], [4.361904, 43.837188], [4.361946, 43.837204], [4.361873, 43.837305], [4.361886, 43.837309], [4.361853, 43.837356], [4.361647, 43.837271], [4.36176, 43.837127], [4.361687, 43.837103]]]]",b3cf97323341db49e457406d00111a92,b3cf97323341db49e457406d00111a92,2022-05-10,2022,30,Vente,False,280000.00,1,['30189'],1,['30189000EY0532'],0,,0.00,0,2,"['301890005327909_0', '301890005327910_0']",142.00,121,UN APPARTEMENT
3502188,Feature,MultiPolygon,"[[[[4.352964, 43.833799], [4.352937, 43.833803], [4.352924, 43.833747], [4.352952, 43.833743], [4.352964, 43.833799]]]]",373698fc29d154776e8b8ae495345c09,373698fc29d154776e8b8ae495345c09,2022-09-02,2022,30,Vente,False,62000.00,1,['30189'],1,['30189000EX1247'],0,,0.00,0,2,"['301890005340174_0', '301890005340175_0']",49.00,14,ACTIVITE
3502194,Feature,MultiPolygon,"[[[[4.358709, 43.838574], [4.358634, 43.838656], [4.358736, 43.838698], [4.358825, 43.838627], [4.359042, 43.838835], [4.359032, 43.838863], [4.358336, 43.838757], [4.358431, 43.838477], [4.358709, 43.838574]]]]",7f510d976de4a6afccbc0574f9193f53,7f510d976de4a6afccbc0574f9193f53,2022-06-23,2022,30,Vente,False,88500.00,1,['30189'],1,['30189000EY0330'],0,,0.00,0,1,['301890005334597_0'],31.00,121,UN APPARTEMENT
3502205,Feature,MultiPolygon,"[[[[4.362394, 43.82057], [4.362479, 43.820201], [4.362467, 43.820198], [4.362106, 43.820132], [4.361993, 43.820494], [4.361931, 43.820691], [4.362108, 43.820742], [4.362125, 43.82071], [4.362187, 43.820728], [4.362169, 43.820761], [4.362186, 43.820766], [4.362186, 43.820766], [4.362204, 43.82077], [4.362223, 43.820772], [4.362243, 43.820772], [4.362262, 43.82077], [4.36228, 43.820767], [4.362298, 43.820761], [4.362314, 43.820754], [4.362326, 43.820747], [4.362332, 43.820744], [4.362339, 43.820739], [4.362346, 43.820733], [4.362351, 43.820727], [4.362355, 43.82072], [4.362357, 43.820713], [4.362358, 43.82071], [4.362377, 43.820642], [4.362394, 43.82057]]]]",fdb1fbb51978a134d955101a9a843c7a,fdb1fbb51978a134d955101a9a843c7a,2022-04-21,2022,30,Vente,False,2300000.00,1,['30189'],2,"['30189000ES0404', '30189000ES0406']",2,"['30189000ES0404', '30189000ES0406']",2109.00,0,9,"['301890005327825_0', '301890005327826_0', '301890005327827_0', '301890005327828_0', '301890005327829_0', '301890005327830_0', '301890005327831_0', '301890005327832_0', '301890005327833_0']",1658.00,14,ACTIVITE
3502234,Feature,MultiPolygon,"[[[[4.351008, 43.829654], [4.350978, 43.829689], [4.350966, 43.829703], [4.350894, 43.829787], [4.350894, 43.829787], [4.350821, 43.829755], [4.350782, 43.829738], [4.350739, 43.829719], [4.350745, 43.829699], [4.350759, 43.829654], [4.35077, 43.829616], [4.350824, 43.829625], [4.350914, 43.829639], [4.350953, 43.829645], [4.351008, 43.829654]]]]",89d62c2eee4bc5aaeb07159ab8b250f1,89d62c2eee4bc5aaeb07159ab8b250f1,2022-05-10,2022,30,Vente,False,385000.00,1,['30189'],1,['30189000EI0076'],0,,0.00,0,2,"['301890005329029_0', '301890005329030_0']",90.00,121,UN APPARTEMENT
3502243,Feature,MultiPolygon,"[[[[4.358271, 43.834499], [4.358272, 43.83454], [4.358238, 43.83454], [4.35824, 43.834572], [4.35814, 43.834573], [4.358105, 43.83451], [4.358089, 43.834453], [4.35822, 43.834449], [4.358235, 43.834499], [4.358271, 43.834499]]]]",8ab58ac8a5d562d182d8b1927521d3f6,8ab58ac8a5d562d182d8b1927521d3f6,2022-03-28,2022,30,Vente,False,27000.00,1,['30189'],1,['30189000EZ0002'],0,,0.00,0,1,['301890005325526_0'],29.00,14,ACTIVITE
